2L2-1/2X2X5/16X3/4LLBB	Double Angle	STEEL	0	0.0635	0.12065	0.0079375	0.0079375	0	0	0.01905	1.70322246767998E-03	3.81071251464844E-08	6.57645670310715E-07	1.18997427330572E-06	0.0010080625	0.00080645	1.52572548119292E-05	1.97260550900244E-05	2.75302666604643E-05	4.04167366776466E-05	1.96498977094822E-02	2.64321869563438E-02
2L2-1/2X2X5/16X3/4SLBB	Double Angle	STEEL	0	0.0508	0.14605	0.0079375	0.0079375	0	0	0.01905	1.70322246767998E-03	3.81071251464844E-08	3.70862188896547E-07	2.02166773767952E-06	0.00080645	0.0010080625	1.01044108310565E-05	2.7684597571784E-05	1.81896412744188E-05	5.12322003241596E-05	1.47560660308086E-02	3.44523778485567E-02
2L2-1/2X2X5/16X3/8LLBB	Double Angle	STEEL	0	0.0635	0.111125	0.0079375	0.0079375	0	0	0.009525	1.70322246767998E-03	3.81071251464844E-08	6.57645670310715E-07	8.43636376326935E-07	0.0010080625	0.00080645	1.52572548119292E-05	1.51835568292812E-05	2.75302666604643E-05	3.2305139919507E-05	1.96498977094822E-02	0.022255735953054
2L2-1/2X2X5/16X3/8SLBB	Double Angle	STEEL	0	0.0508	0.136525	0.0079375	0.0079375	0	0	0.009525	1.70322246767998E-03	3.81071251464844E-08	3.70862188896547E-07	1.57231258668169E-06	0.00080645	0.0010080625	1.01044108310565E-05	2.3033328499274E-05	1.81896412744188E-05	4.31206016125298E-05	1.47560660308086E-02	3.03832170996349E-02
2L2X2X1/4	Double Angle	STEEL	0	0.0508	0.1016	0.00635	0.00635	0	0	0	1.21935239077091E-03	1.73429765835276E-08	2.87615908738412E-07	4.18202179241365E-07	0.00064516	0.00064516	8.00810549953115E-06	8.23232636301899E-06	1.44206162418604E-05	1.8324834521163E-05	1.53582536197515E-02	1.85194689371517E-02
2L2X2X1/4X3/4	Double Angle	STEEL	0	0.0508	0.12065	0.00635	0.00635	0	0	0.01905	1.21935239077091E-03	1.73429765835276E-08	2.87615908738412E-07	8.77916811752655E-07	0.00064516	0.00064516	8.00810549953115E-06	1.45531174762148E-05	1.44206162418604E-05	2.99391662874422E-05	1.53582536197515E-02	0.026832557319585
2L2X2X1/4X3/8	Double Angle	STEEL	0	0.0508	0.111125	0.00635	0.00635	0	0	0.009525	1.21935239077091E-03	1.73429765835276E-08	2.87615908738412E-07	6.20402852472729E-07	0.00064516	0.00064516	8.00810549953115E-06	1.11658556125575E-05	1.44206162418604E-05	2.41320004043026E-05	1.53582536197515E-02	2.25565292447255E-02
2L2X2X1/8	Double Angle	STEEL	0	0.0508	0.1016	0.003175	0.003175	0	0	0	6.33547115693092E-04	2.16787207294095E-09	1.56919249138234E-07	9.98412757122826E-08	0.00032258	0.00032258	4.21413581719784E-06	1.96537944315517E-06	7.53804957674432E-06	8.79225429871321E-06	0.015737967772276	0.01255352239639
2L2X2X1/8X3/4	Double Angle	STEEL	0	0.0508	0.12065	0.003175	0.003175	0	0	0.01905	6.33547115693092E-04	2.16787207294095E-09	1.56919249138234E-07	3.24812680466847E-07	0.00032258	0.00032258	4.21413581719784E-06	5.38437928664478E-06	7.53804957674432E-06	1.48267908198762E-05	0.015737967772276	2.26426382803959E-02
2L2X2X1/8X3/8	Double Angle	STEEL	0	0.0508	0.111125	0.003175	0.003175	0	0	0.009525	6.33547115693092E-04	2.16787207294095E-09	1.56919249138234E-07	1.97957236447962E-07	0.00032258	0.00032258	4.21413581719784E-06	3.56278490794983E-06	7.53804957674432E-06	1.18095225592947E-05	0.015737967772276	0.017676498148997
